seed,learn_rate,model_type,train_pairs,dev_pairs,test_pairs,epoch_num,loss_train,loss_dev,loss_test,rho_dev,rho_p_dev,pcc_dev,pcc_p_dev,tau_dev,tau_p_dev,rho_dev_global,pcc_dev_global,tau_dev_global,rho_test,rho_p_test,pcc_test,pcc_p_test,tau_test,tau_p_test,rho_test_global,pcc_test_global,tau_test_global,rho_train,rho_p_train,pcc_train,pcc_p_train,tau_train,tau_p_train,rho_train_global,pcc_train_global,"tau_train_global
" 
2,0.3,deep,16834,6013,6497,2,11.389329872276118,9.64489231591529,10.436597632426842,0.05415845892749357,0.40582752983914666,0.044962767027666876,0.37291682446676705,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.054980671141900805,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.2162870845987644,0.30923071215232745,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.13998023484942937,0.12734565955235336,0.150692866154772,0.45064232230207923,0.2013211985332326,0.3388258177622692,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04614838647299146,0.08126090348469403
2,0.3,deep,16834,6013,6497,3,11.414011696484328,9.645141748671836,10.436713319198757,0.05415845892749357,0.40582752983914666,0.044962133588318375,0.37291764530118476,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.054980129366759306,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.2162871401752074,0.3092326941570568,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.13997989748823653,0.12734565955235336,0.150692866154772,0.45064232230207923,0.20132089752265706,0.33882482680458464,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04614792826196791,0.08126090348469403
2,0.3,deep,16834,6013,6497,4,11.401707748760534,9.646092039473514,10.436054963691562,0.05415845892749357,0.40582752983914666,0.044961806237036786,0.3729169562253844,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.05497906363778648,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.21628714115188616,0.3092320511830754,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.13997997454955902,0.12734565955235336,0.150692866154772,0.45064232230207923,0.20131939559249085,0.3388276235052277,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.046147716720801556,0.08126090348469403
2,0.3,deep,16834,6013,6497,5,11.377214887789124,9.645605003580133,10.306291517089395,0.05415845892749357,0.40582752983914666,0.044961217667921986,0.37291760492080545,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.054977857915219246,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.2162865022976988,0.30923154886300447,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.13997894277169948,0.12734565955235336,0.150692866154772,0.45064232230207923,0.2013179631546958,0.33882941715292136,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04614671109463978,0.08126090348469403
2,0.3,deep,16834,6013,6497,6,11.401903672734067,9.646531447451165,10.369954728612713,0.05415845892749357,0.40582752983914666,0.04496118889212613,0.37291915654192914,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.054977964975764904,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.21628590232535197,0.3092331214953265,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.1399787238046371,0.12734565955235336,0.150692866154772,0.45064232230207923,0.2013165504177018,0.33882840236221773,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.046145645982397225,0.08126090348469403
2,0.3,deep,16834,6013,6497,7,11.402198463961115,9.643728325975703,10.436560988426208,0.05415845892749357,0.40582752983914666,0.04496145492659955,0.37291450460060854,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.05497794112770385,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.21628877308358935,0.30923022702855824,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.13998262786782104,0.12734565955235336,0.150692866154772,0.45064232230207923,0.20131569010983383,0.3388305463309736,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04614550705082199,0.08126090348469403
2,0.3,deep,16834,6013,6497,8,11.425849397901793,9.64535552643715,10.437082283637103,0.05415845892749357,0.40582752983914666,0.04495821682786956,0.37291351118097804,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.05497484995908522,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.2162886232082945,0.3092325861143756,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.13998294054883975,0.12734565955235336,0.150692866154772,0.45064232230207923,0.20131422034212046,0.33882700597520016,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04614429979950092,0.08126090348469403
2,0.3,deep,16834,6013,6497,9,11.37624063799458,9.645616932118193,10.311898219819163,0.05415845892749357,0.40582752983914666,0.044954657316025534,0.37291379111866124,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.05497107043770073,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.21628985791587857,0.30923153256543184,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.13998477672087165,0.12734565955235336,0.150692866154772,0.45064232230207923,0.20130917984856886,0.33882934074192145,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04614035455650521,0.08126090348469403
2,0.3,deep,16834,6013,6497,10,11.401068549907185,9.645830638865208,10.307065486907959,0.05415845892749357,0.40582752983914666,0.044951608182566945,0.3729087108290609,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.05496753736298351,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.2162912744197107,0.3092344424436565,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.13998657470705814,0.12734565955235336,0.150692866154772,0.45064232230207923,0.2013070587075269,0.3388289951678689,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04613628795266541,0.08126090348469403
2,0.3,deep,16834,6013,6497,11,11.400386256556358,9.64299179391658,10.440537069358077,0.05415845892749357,0.40582752983914666,0.04495362079982677,0.3729123062949234,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.0549680216650002,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.21629214848070824,0.309231660126647,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.13998635253154004,0.12734565955235336,0.150692866154772,0.45064232230207923,0.201305240110808,0.3388250299152142,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.046134096690376915,0.08126090348469403
2,0.3,deep,16834,6013,6497,12,11.400153897518903,9.646092042009881,10.313800367654538,0.05415845892749357,0.40582752983914666,0.04495045954218635,0.3729095948892788,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.0549649354583951,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.21629332667694898,0.30923858668701654,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.13998763811256368,0.12734565955235336,0.150692866154772,0.45064232230207923,0.2013036111211388,0.3388202163412501,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04613072077986731,0.08126090348469403
2,0.3,deep,16834,6013,6497,13,11.410020708811578,9.644429066079729,10.318878176165562,0.05415845892749357,0.40582752983914666,0.044953038091704145,0.3729055627751578,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.054965296729033254,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.2162946621243454,0.3092377413954108,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.1399899544971963,0.12734565955235336,0.150692866154772,0.45064232230207923,0.20130743711408366,0.3388181699327442,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.0461328907706716,0.08126090348469403
2,0.3,deep,16834,6013,6497,14,11.398298019249932,9.645117994318618,10.37550860526515,0.05415845892749357,0.40582752983914666,0.04495171261617486,0.3729048290492866,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.0549644727655521,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.21629183715727773,0.3092394339156076,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.1399855212322508,0.12734565955235336,0.150692866154772,0.45064232230207923,0.20130441930261514,0.33881527944096307,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04613249221495823,0.08126090348469403
2,0.3,deep,16834,6013,6497,15,11.443309489870886,9.643003704700064,10.320769298310374,0.05415845892749357,0.40582752983914666,0.04495076545429457,0.37289874244749877,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.05496424641607963,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.21628907981384335,0.3092456398600393,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.13998509260691328,0.12734565955235336,0.150692866154772,0.45064232230207923,0.20130426566756476,0.3388039508885418,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.046129484583447414,0.08126090348469403
2,0.3,deep,16834,6013,6497,16,11.383056542000237,9.645604955389144,10.310152049158134,0.05415845892749357,0.40582752983914666,0.04494990647467396,0.372907509027716,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.05496269904732093,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.21628245446448208,0.30925296753586473,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.13998014079658846,0.12734565955235336,0.150692866154772,0.45064232230207923,0.20129725567877035,0.33880894283011126,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04612369784507855,0.08126090348469403
2,0.3,deep,16834,6013,6497,17,11.42005908285644,9.645842536966851,10.374092941190682,0.05415845892749357,0.40582752983914666,0.04494851488049621,0.37290615561063106,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.05496192308767675,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.21627839448215322,0.30926055413092873,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.13997564712901067,0.12734565955235336,0.150692866154772,0.45064232230207923,0.20129287686262257,0.33881394592786934,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.046117364185010265,0.08126090348469403
2,0.3,deep,16834,6013,6497,18,11.369136848757345,9.645367460047945,10.375153684148602,0.05415845892749357,0.40582752983914666,0.044949846231400296,0.37290574647201913,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.05495918066332388,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.216270010907524,0.309257975540929,0.19399925034474869,0.2437616848100696,0.17055355872401684,0.1399674078716753,0.12734565955235336,0.150692866154772,0.45064232230207923,0.20128539722526276,0.33880690921753964,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04610721740714215,0.08126090348469403
2,0.3,deep,16834,6013,6497,19,11.379775259028802,9.64682859562813,10.311210010565963,0.05415845892749357,0.40582752983914666,0.044955569163023845,0.37289259661268676,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.05496177555886842,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.21626828432793516,0.3092623450345229,0.19399925034474869,0.2437616848100696,0.16966499314481578,0.13996552981297358,0.1266310374448766,0.150692866154772,0.45064232230207923,0.20129062981407728,0.3387960688101776,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04611370927129087,0.08126090348469403
2,0.3,deep,16834,6013,6497,20,11.393457884127999,9.645367409320588,10.294243894371332,0.05415845892749357,0.40582752983914666,0.04495164578867918,0.3728938891707335,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.05495774534681638,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.21626466887624737,0.30926739858022784,0.19399925034474869,0.2437616848100696,0.16966499314481578,0.1399612466201344,0.1266310374448766,0.150692866154772,0.45064232230207923,0.2012931201424829,0.3387827816691284,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04612174472587771,0.08126090348469403
2,0.3,deep,16834,6013,6497,21,11.370097259868933,9.647042264329626,10.420892453661152,0.05415845892749357,0.40582752983914666,0.04495596960087774,0.37291365026934514,0.04809200420921983,0.4193075237591515,0.07208863143911019,0.05496747024655925,0.05536508191668487,0.2374093011757586,0.24661522205012046,0.21626864588073738,0.3092775430579878,0.19399925034474869,0.2437616848100696,0.16966499314481578,0.13995455465704143,0.1266310374448766,0.150692866154772,0.45064232230207923,0.201300617418513,0.33878525179934643,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.046119692137608845,0.08126090348469403
2,0.3,deep,16834,6013,6497,22,11.419553407455531,9.645391258787601,10.351190877895728,0.05415845892749357,0.40582752983914666,0.04494493669644788,0.3729172597685933,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.05495334351879826,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.2162649144127516,0.30930129816707724,0.19399925034474869,0.2437616848100696,0.16966499314481578,0.13994978451956214,0.1266310374448766,0.150692866154772,0.45064232230207923,0.20129420076783286,0.3387746677371118,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.046113552294128064,0.08126090348469403
2,0.3,deep,16834,6013,6497,23,11.370646153274478,9.645343608044563,10.341124747313705,0.05415845892749357,0.40582752983914666,0.04493087586849783,0.37290050806619196,0.04809200420921983,0.4193075237591515,0.07214734703603229,0.05494239041682426,0.05541989882947366,0.2374093011757586,0.24661522205012046,0.21626642306428628,0.3092978795657908,0.19399925034474869,0.2437616848100696,0.16966499314481578,0.13994156722591003,0.1266310374448766,0.150692866154772,0.45064232230207923,0.20127873904430774,0.3387725808963819,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.046086038199217534,0.08126090348469403
2,0.3,deep,16834,6013,6497,24,11.391819745811159,9.645640751148791,10.341272657992793,0.05415845892749357,0.40582752983914666,0.044921743784375245,0.3728947326062687,0.04809200420921983,0.4193075237591515,0.07210317315236661,0.05492944211983765,0.05539249037307926,0.2374093011757586,0.24661522205012046,0.21626221685623698,0.30935859827389717,0.19399925034474869,0.2437616848100696,0.16966499314481578,0.13993336611846918,0.1266310374448766,0.150692866154772,0.45064232230207923,0.2012802206412623,0.3387277577328786,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04607447729906078,0.08126090348469403
2,0.3,deep,16834,6013,6497,25,11.389624788367545,9.64419151620662,10.42051771107842,0.05415845892749357,0.40582752983914666,0.044906884596876966,0.3728834561190042,0.04809200420921983,0.4193075237591515,0.07207439839429555,0.05491526660022988,0.05536508191668487,0.2374093011757586,0.24661522205012046,0.2162698166489744,0.3093546215792834,0.19399925034474869,0.2437616848100696,0.16966499314481578,0.1399277595075681,0.1266310374448766,0.150692866154772,0.45064232230207923,0.20126164063524926,0.3387413955248291,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04605449356109011,0.08126090348469403
2,0.3,deep,16834,6013,6497,26,11.363424491158472,9.645605011189238,10.4293134282617,0.05415845892749357,0.40582752983914666,0.044898374859241655,0.372899786943719,0.04809200420921983,0.4193075237591515,0.07228954029820459,0.0549054743246534,0.05549298804652539,0.2374093011757586,0.24661522205012046,0.21628135642070928,0.3092885932737118,0.19399925034474869,0.2437616848100696,0.16966499314481578,0.13992989021766564,0.1266310374448766,0.150692866154772,0.45064232230207923,0.2012567884289605,0.33869663638215414,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04605096887000874,0.08126090348469403
2,0.3,deep,16834,6013,6497,27,11.402463885819436,9.645842567403266,10.41041580134747,0.05415845892749357,0.40582752983914666,0.044878948117533506,0.3728944331381143,0.04809200420921983,0.4193075237591515,0.0722308247012825,0.054894675826181516,0.0554381711337366,0.2374093011757586,0.24661522205012046,0.21629096382517257,0.3093111446427107,0.19399925034474869,0.2437616848100696,0.16966499314481578,0.13992253811026711,0.1266310374448766,0.150692866154772,0.45064232230207923,0.2012584676597491,0.33870068737609427,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.046042842737370665,0.08126090348469403
2,0.3,deep,16834,6013,6497,28,11.406398383670785,9.64581870779078,10.382316114855747,0.05415845892749357,0.40582752983914666,0.044894713951495246,0.37289941133043286,0.04809200420921983,0.4193075237591515,0.07216739333650014,0.05490501392614895,0.055355945764553396,0.2374093011757586,0.24661522205012046,0.21625788195593093,0.30928145267749885,0.19399925034474869,0.2437616848100696,0.16966499314481578,0.13989363703403046,0.1266310374448766,0.150692866154772,0.45064232230207923,0.20126156150046917,0.33868591145639,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.04605779203732676,0.08126090348469403
2,0.3,deep,16834,6013,6497,29,11.396385979154758,9.645403189862028,10.287659357575809,0.05415845892749357,0.40582752983914666,0.044870876144248104,0.3728857763852559,0.04809200420921983,0.4193075237591515,0.07216739333650014,0.05488928694651303,0.055355945764553396,0.2374093011757586,0.24661522205012046,0.21626385412389487,0.3092879143528539,0.19399925034474869,0.2437616848100696,0.16966499314481578,0.13988741307479455,0.1266310374448766,0.150692866154772,0.45064232230207923,0.201252828618599,0.33864727110031034,0.13119195578095974,0.4425822677470746,0.10985849315981479,0.046036700287706636,0.08126090348469403
2,0.3,deep,16834,6013,6497,30,11.392330061100013,9.64274231170086,10.277057568232218,0.05415845892749357,0.40582752983914666,0.04487458429498681,0.3729162486845606,0.04809200420921983,0.4193075237591515,0.07215051946168374,0.05489422622372453,0.055328537308159,0.2374093011757586,0.24661522205012046,0.21625433664357135,0.3093165040659353,0.19399925034474869,0.2437616848100696,0.16966499314481578,0.13987439084960543,0.1266310374448766,0.15460948057242263,0.4446697609940488,0.20125376905373074,0.33862703613811873,0.13659254960425643,0.4347954028647658,0.1102839366966904,0.046016049487103236,0.08174155947573103
2,0.3,deep,16834,6013,6497,31,11.35809479537906,9.646757077663503,10.346438681378084,0.059599497029267125,0.4019878634649799,0.04444466335672693,0.37368663947262004,0.05217441453831994,0.4164894178511889,0.07196831933980957,0.05447736210154133,0.0553011288517646,0.2374093011757586,0.24661522205012046,0.21643555421203775,0.3090645340778825,0.19399925034474869,0.2437616848100696,0.16989088692804172,0.13984775857258855,0.1267024996556243,0.15460948057242263,0.4446697609940488,0.20100804827843774,0.3379029312157824,0.13659254960425643,0.4347954028647658,0.11041591101833345,0.045711859323584576,0.08204196947012915
2,0.3,deep,16834,6013,6497,32,11.33570565037302,9.64653142969659,10.34643867670321,0.059599497029267125,0.4019878634649799,0.04449846499327807,0.3736805137934933,0.05217441453831994,0.4164894178511889,0.07213794979680527,0.0545041351625351,0.05537421806881633,0.2374093011757586,0.24661522205012046,0.21640371965382377,0.3091546553919137,0.19399925034474869,0.2437616848100696,0.17002897482210677,0.13982423459192028,0.12691688628786732,0.15460948057242263,0.4446697609940488,0.20105454082901514,0.3378287248221609,0.13659254960425643,0.4347954028647658,0.11041591101833345,0.045745699620937046,0.08204196947012915
2,0.3,deep,16834,6013,6497,33,11.311156956927826,9.646305817238828,10.285711963971456,0.059599497029267125,0.4019878634649799,0.04450111234825595,0.37359563244119753,0.05217441453831994,0.4164894178511889,0.07204106220258512,0.054466429415109895,0.055291992699633134,0.2374093011757586,0.24661522205012046,0.21637688435486094,0.30909830202150085,0.19399925034474869,0.2437616848100696,0.16930476385595047,0.13977853974904883,0.1262022641803906,0.15460948057242263,0.4446697609940488,0.20098621604584757,0.33804189334328905,0.13659254960425643,0.4347954028647658,0.11041591101833345,0.04559507590585724,0.08204196947012915
2,0.3,deep,16834,6013,6497,34,11.323835447119581,9.645616883927204,10.413616369752322,0.059599497029267125,0.4019878634649799,0.0445032685332246,0.3735249098397638,0.05217441453831994,0.4164894178511889,0.07201053832334409,0.054431481121934557,0.05526458424323874,0.2374093011757586,0.24661522205012046,0.2163540634292369,0.30905603728193026,0.19399925034474869,0.2437616848100696,0.16989088692804172,0.13972997462733192,0.1267024996556243,0.15460948057242263,0.4446697609940488,0.2009068334899894,0.33776317840061404,0.13659254960425643,0.4347954028647658,0.1098191323972195,0.04548125037531688,0.08150123148021253
2,0.3,deep,16834,6013,6497,35,11.32184414528805,9.645830651547046,10.348065881168141,0.059599497029267125,0.4019878634649799,0.044450772594768796,0.37353235145171276,0.05217441453831994,0.4164894178511889,0.07180650848333854,0.05441687963453215,0.055081861200609414,0.2374093011757586,0.24661522205012046,0.21622538329372082,0.30905535462078004,0.19399925034474869,0.2437616848100696,0.16989088692804172,0.1396434370242776,0.1267024996556243,0.15460948057242263,0.4446697609940488,0.20089097727501307,0.33784411434796835,0.13659254960425643,0.4347954028647658,0.1098191323972195,0.045584985130555006,0.08150123148021253
2,0.3,deep,16834,6013,6497,36,11.334132559159222,9.644191483233838,10.282868443750868,0.059599497029267125,0.4019878634649799,0.04443682115766413,0.37355185282000314,0.05217441453831994,0.4164894178511889,0.0717759846040975,0.0544080631457545,0.05505445274421502,0.2374093011757586,0.24661522205012046,0.21630021522020698,0.30902276383593247,0.19399925034474869,0.2437616848100696,0.16989088692804172,0.139672354736599,0.1267024996556243,0.15460948057242263,0.4446697609940488,0.20085534385233858,0.3378138546679566,0.13659254960425643,0.4347954028647658,0.1098191323972195,0.04555314826867563,0.08150123148021253
2,0.3,deep,16834,6013,6497,37,11.321844109095478,9.644690450201644,10.340038740167431,0.059599497029267125,0.4019878634649799,0.04443848931508543,0.3735963686432333,0.05217441453831994,0.4164894178511889,0.07183703236257959,0.05439385024566642,0.055109269657003815,0.2374093011757586,0.24661522205012046,0.2162798331457116,0.3090384463503247,0.19399925034474869,0.2437616848100696,0.16930476385595047,0.1396835002744211,0.1262022641803906,0.150692866154772,0.45064232230207923,0.20073679466827088,0.33813151535312697,0.13119195578095974,0.4425822677470746,0.10939368886034388,0.04544935628445568,0.08102057548917552
2,0.3,deep,16834,6013,6497,38,11.33413255463515,9.646329605833014,10.402380221030292,0.059599497029267125,0.4019878634649799,0.04436848074023043,0.3735880895911668,0.05217441453831994,0.4164894178511889,0.07182293650373907,0.05436203586521864,0.05510013350487235,0.2374093011757586,0.24661522205012046,0.21626379749239044,0.3089821514621895,0.19399925034474869,0.2437616848100696,0.16930476385595047,0.13956236604495242,0.1262022641803906,0.150692866154772,0.45064232230207923,0.20074092303379867,0.33821115199991086,0.13119195578095974,0.4425822677470746,0.10967847555441572,0.04543915465495738,0.08126090348469403
2,0.3,deep,16834,6013,6497,39,11.34642102641444,9.645117944859443,10.444959376372543,0.059599497029267125,0.4019878634649799,0.044373034552923456,0.3734918827350818,0.05217441453831994,0.4164894178511889,0.07182144460627053,0.05436789222044938,0.05509099735274088,0.2374093011757586,0.24661522205012046,0.2162397784912974,0.309216094651495,0.19399925034474869,0.2437616848100696,0.16930476385595047,0.13958242671613758,0.1262022641803906,0.150692866154772,0.45064232230207923,0.20068172399452558,0.3385115579888519,0.13119195578095974,0.4425822677470746,0.10939368886034388,0.04537956600746684,0.08102057548917552
2,0.3,deep,16834,6013,6497,40,11.311061512586967,9.646804708115598,10.553694643226324,0.059599497029267125,0.4019878634649799,0.04436695266380719,0.3734230449021315,0.05217441453831994,0.4164894178511889,0.07192716354757446,0.05431615174018611,0.055182358874055544,0.2374093011757586,0.24661522205012046,0.21625428142863198,0.30920047695734165,0.19399925034474869,0.2437616848100696,0.16930476385595047,0.1396076351560679,0.1262022641803906,0.150692866154772,0.45064232230207923,0.20066213043372513,0.3385664185307848,0.13119195578095974,0.4425822677470746,0.1092813949199985,0.04530801639628789,0.08084032949253664
2,0.3,deep,16834,6013,6497,41,11.33629121364181,9.645117944859443,10.348555057656531,0.059599497029267125,0.4019878634649799,0.044330130407455356,0.37333931897475015,0.05217441453831994,0.4164894178511889,0.07190377333898751,0.05427518592959836,0.05516408656979261,0.2374093011757586,0.24661522205012046,0.21627175502967672,0.309278706885905,0.19399925034474869,0.2437616848100696,0.16930476385595047,0.1395774541486758,0.1262022641803906,0.150692866154772,0.45064232230207923,0.20067679185993148,0.33853668626290323,0.13119195578095974,0.4425822677470746,0.1092813949199985,0.04524572663838782,0.08084032949253664
2,0.3,deep,16834,6013,6497,42,11.347481485109855,9.645141776571883,10.414161817700256,0.059599497029267125,0.4019878634649799,0.044418886758658856,0.37330218922228237,0.05217441453831994,0.4164894178511889,0.07208959174092902,0.05434167690784167,0.055328537308159,0.2374093011757586,0.24661522205012046,0.21625018256216935,0.30921337394760395,0.19399925034474869,0.2437616848100696,0.16838617916934395,0.13949625962079873,0.12505886880842781,0.150692866154772,0.45064232230207923,0.2007130110238805,0.33837525553861647,0.13119195578095974,0.4425822677470746,0.10899776589541477,0.04524167304615259,0.0807201654947774
2,0.3,deep,16834,6013,6497,43,11.347405373032224,9.64489229689253,10.47976854501986,0.059599497029267125,0.4019878634649799,0.04437164180409504,0.37339135436918747,0.05217441453831994,0.4164894178511889,0.0720496534742142,0.05431184253564412,0.05531026500389607,0.2374093011757586,0.24661522205012046,0.21629870124802789,0.3092880068007443,0.19399925034474869,0.2437616848100696,0.16804921468871786,0.13954197949032227,0.12477301996543713,0.150692866154772,0.45064232230207923,0.20070147921905068,0.33825770773801983,0.13119195578095974,0.4425822677470746,0.10899776589541477,0.04522566867219219,0.0807201654947774
2,0.3,deep,16834,6013,6497,44,11.321844115429178,9.64300374528195,10.348555095055524,0.059599497029267125,0.4019878634649799,0.044353516576599965,0.3733629526885944,0.05217441453831994,0.4164894178511889,0.07211128427308627,0.05431789057374556,0.05534680961242193,0.2374093011757586,0.24661522205012046,0.21634391792065752,0.3092405319808798,0.19399925034474869,0.2437616848100696,0.16804921468871786,0.13955770856964117,0.12477301996543713,0.150692866154772,0.45064232230207923,0.20072684419128856,0.3380519347637834,0.13119195578095974,0.4425822677470746,0.10899776589541477,0.04526033428322515,0.0807201654947774
2,0.3,deep,16834,6013,6497,45,11.309555615600644,9.646757006645203,10.479768580081416,0.059599497029267125,0.4019878634649799,0.04430386811716098,0.37338563487238174,0.05217441453831994,0.4164894178511889,0.0720502365146042,0.054257441334165275,0.055291992699633134,0.2374093011757586,0.24661522205012046,0.21633145215536,0.3092220755315998,0.19399925034474869,0.2437616848100696,0.16804921468871786,0.1394863386548598,0.12477301996543713,0.150692866154772,0.45064232230207923,0.20071234719427844,0.3380812079669298,0.13119195578095974,0.4425822677470746,0.10899776589541477,0.045176967870235146,0.0807201654947774
2,0.3,deep,16834,6013,6497,46,11.321844110905106,9.64440525339005,10.414161850424374,0.059599497029267125,0.4019878634649799,0.04431532257923676,0.3734250635670664,0.05217441453831994,0.4164894178511889,0.07215161694947668,0.054290168062383876,0.0553833542209478,0.2374093011757586,0.24661522205012046,0.21631691999565644,0.3091663603970906,0.19399925034474869,0.2437616848100696,0.16804921468871786,0.13940656033854038,0.12477301996543713,0.150692866154772,0.45064232230207923,0.20065146954028615,0.33816911367267893,0.13119195578095974,0.4425822677470746,0.10898271619206948,0.04509936584239724,0.08066008349589776
2,0.3,deep,16834,6013,6497,47,11.335237732874601,9.645367416929691,10.479768530995239,0.059599497029267125,0.4019878634649799,0.04432266091307197,0.37340083115109307,0.05217441453831994,0.4164894178511889,0.0720398103805713,0.054274701916845455,0.055282856547501674,0.2374093011757586,0.24661522205012046,0.2163293675151406,0.30902123127366254,0.19399925034474869,0.2437616848100696,0.16804921468871786,0.13938480440839912,0.12477301996543713,0.150692866154772,0.45064232230207923,0.20060211160301103,0.3381770753651661,0.13119195578095974,0.4425822677470746,0.10898271619206948,0.04519216413914157,0.08066008349589776
2,0.3,deep,16834,6013,6497,48,11.32246064415919,9.645569271229682,10.348555022594976,0.059599497029267125,0.4019878634649799,0.044285380610450883,0.373480563761789,0.05217441453831994,0.4164894178511889,0.07171807497477337,0.05421506583198718,0.05502704428782062,0.2374093011757586,0.24661522205012046,0.21635928652977662,0.3092052217977228,0.19399925034474869,0.2437616848100696,0.16804921468871786,0.13942993077778895,0.12477301996543713,0.150692866154772,0.45064232230207923,0.20057095881323528,0.3381044995582461,0.13119195578095974,0.4425822677470746,0.10898271619206948,0.04514323370567197,0.08066008349589776
2,0.3,deep,16834,6013,6497,49,11.309555608362128,9.645866414333911,10.348555057656531,0.059599497029267125,0.4019878634649799,0.04426378255703224,0.3734996830147238,0.05217441453831994,0.4164894178511889,0.07204130227803983,0.05418720938136652,0.055291992699633134,0.2374093011757586,0.24661522205012046,0.2163799344659078,0.30913948342849923,0.19399925034474869,0.2437616848100696,0.16804921468871786,0.13943640826880757,0.12477301996543713,0.150692866154772,0.45064232230207923,0.20062688417651994,0.3381244593256914,0.13119195578095974,0.4425822677470746,0.10899776589541477,0.04520085789539337,0.0807201654947774
